onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
14.2107	1	Stimulus/S  1	1	142107	142115	0	0	20	pips_40_500-8000.hdf5	both	none
15.2774	1	Stimulus/S  1	1	152774	152782	0	1	40	pips_40_500-8000.hdf5	both	none
16.3227	1	Stimulus/S  1	1	163227	163235	0	2	60	pips_40_500-8000.hdf5	both	none
17.3894	1	Stimulus/S  1	1	173894	173902	0	3	70	pips_40_500-8000.hdf5	both	none
18.4561	1	Stimulus/S  1	1	184561	184569	0	4	50	pips_40_500-8000.hdf5	both	none
19.5121	1	Stimulus/S  1	1	195121	195129	0	5	30	pips_40_500-8000.hdf5	both	none
20.5788	1	Stimulus/S  1	1	205788	205796	1	0	20	pips_40_500-8000.hdf5	both	none
21.6241	1	Stimulus/S  1	1	216241	216249	1	1	40	pips_40_500-8000.hdf5	both	none
22.6908	1	Stimulus/S  1	1	226908	226916	1	2	60	pips_40_500-8000.hdf5	both	none
23.7575	1	Stimulus/S  1	1	237575	237583	1	3	70	pips_40_500-8000.hdf5	both	none
24.8241	1	Stimulus/S  1	1	248241	248249	1	4	50	pips_40_500-8000.hdf5	both	none
25.8802	1	Stimulus/S  1	1	258802	258810	1	5	30	pips_40_500-8000.hdf5	both	none
26.9468	1	Stimulus/S  1	1	269468	269476	2	0	20	pips_40_500-8000.hdf5	both	none
27.9922	1	Stimulus/S  1	1	279922	279930	2	1	40	pips_40_500-8000.hdf5	both	none
29.0589	1	Stimulus/S  1	1	290589	290597	2	2	60	pips_40_500-8000.hdf5	both	none
30.1042	1	Stimulus/S  1	1	301042	301050	2	3	70	pips_40_500-8000.hdf5	both	none
31.1602	1	Stimulus/S  1	1	311602	311610	2	4	50	pips_40_500-8000.hdf5	both	none
32.2055	1	Stimulus/S  1	1	322055	322063	2	5	30	pips_40_500-8000.hdf5	both	none
33.2616	1	Stimulus/S  1	1	332616	332624	3	0	20	pips_40_500-8000.hdf5	both	none
34.3069	1	Stimulus/S  1	1	343069	343077	3	1	40	pips_40_500-8000.hdf5	both	none
35.3629	1	Stimulus/S  1	1	353629	353637	3	2	60	pips_40_500-8000.hdf5	both	none
36.4083	1	Stimulus/S  1	1	364083	364091	3	3	70	pips_40_500-8000.hdf5	both	none
37.4749	1	Stimulus/S  1	1	374749	374757	3	4	50	pips_40_500-8000.hdf5	both	none
38.5203	1	Stimulus/S  1	1	385203	385211	3	5	30	pips_40_500-8000.hdf5	both	none
39.5763	1	Stimulus/S  1	1	395763	395771	4	0	20	pips_40_500-8000.hdf5	both	none
40.6216	1	Stimulus/S  1	1	406216	406224	4	1	40	pips_40_500-8000.hdf5	both	none
41.6883	1	Stimulus/S  1	1	416883	416891	4	2	60	pips_40_500-8000.hdf5	both	none
42.7443	1	Stimulus/S  1	1	427443	427451	4	3	70	pips_40_500-8000.hdf5	both	none
43.811	1	Stimulus/S  1	1	438110	438118	4	4	50	pips_40_500-8000.hdf5	both	none
44.8777	1	Stimulus/S  1	1	448777	448785	4	5	30	pips_40_500-8000.hdf5	both	none
45.9444	1	Stimulus/S  1	1	459444	459452	5	0	20	pips_40_500-8000.hdf5	both	none
47.011	1	Stimulus/S  1	1	470110	470118	5	1	40	pips_40_500-8000.hdf5	both	none
48.0777	1	Stimulus/S  1	1	480777	480785	5	2	60	pips_40_500-8000.hdf5	both	none
49.1444	1	Stimulus/S  1	1	491444	491452	5	3	70	pips_40_500-8000.hdf5	both	none
50.2111	1	Stimulus/S  1	1	502111	502119	5	4	50	pips_40_500-8000.hdf5	both	none
