onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
22.5964	1	Stimulus/S  1	1	225964	225972	0	0	20	pips_l400_r40_500-8000.hdf5	left	right
23.6631	1	Stimulus/S  1	1	236631	236639	0	1	40	pips_l400_r40_500-8000.hdf5	left	right
24.7191	1	Stimulus/S  1	1	247191	247199	0	2	60	pips_l400_r40_500-8000.hdf5	left	right
25.7858	1	Stimulus/S  1	1	257858	257866	0	3	70	pips_l400_r40_500-8000.hdf5	left	right
26.8525	1	Stimulus/S  1	1	268525	268533	0	4	50	pips_l400_r40_500-8000.hdf5	left	right
27.9191	1	Stimulus/S  1	1	279191	279199	0	5	30	pips_l400_r40_500-8000.hdf5	left	right
28.9645	1	Stimulus/S  1	1	289645	289653	1	0	20	pips_l400_r40_500-8000.hdf5	left	right
30.0312	1	Stimulus/S  1	1	300312	300320	1	1	40	pips_l400_r40_500-8000.hdf5	left	right
31.0765	1	Stimulus/S  1	1	310765	310773	1	2	60	pips_l400_r40_500-8000.hdf5	left	right
32.1325	1	Stimulus/S  1	1	321325	321333	1	3	70	pips_l400_r40_500-8000.hdf5	left	right
33.1992	1	Stimulus/S  1	1	331992	332000	1	4	50	pips_l400_r40_500-8000.hdf5	left	right
34.2445	1	Stimulus/S  1	1	342445	342453	1	5	30	pips_l400_r40_500-8000.hdf5	left	right
35.3112	1	Stimulus/S  1	1	353112	353120	2	0	20	pips_l400_r40_500-8000.hdf5	left	right
36.3672	1	Stimulus/S  1	1	363672	363680	2	1	40	pips_l400_r40_500-8000.hdf5	left	right
37.4339	1	Stimulus/S  1	1	374339	374347	2	2	60	pips_l400_r40_500-8000.hdf5	left	right
38.5006	1	Stimulus/S  1	1	385006	385014	2	3	70	pips_l400_r40_500-8000.hdf5	left	right
39.5673	1	Stimulus/S  1	1	395673	395681	2	4	50	pips_l400_r40_500-8000.hdf5	left	right
40.6339	1	Stimulus/S  1	1	406339	406347	2	5	30	pips_l400_r40_500-8000.hdf5	left	right
41.7006	1	Stimulus/S  1	1	417006	417014	3	0	20	pips_l400_r40_500-8000.hdf5	left	right
42.7673	1	Stimulus/S  1	1	427673	427681	3	1	40	pips_l400_r40_500-8000.hdf5	left	right
43.8126	1	Stimulus/S  1	1	438126	438134	3	2	60	pips_l400_r40_500-8000.hdf5	left	right
44.8793	1	Stimulus/S  1	1	448793	448801	3	3	70	pips_l400_r40_500-8000.hdf5	left	right
45.9353	1	Stimulus/S  1	1	459353	459361	3	4	50	pips_l400_r40_500-8000.hdf5	left	right
46.9807	1	Stimulus/S  1	1	469807	469815	3	5	30	pips_l400_r40_500-8000.hdf5	left	right
