onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
3.5449	1	Stimulus/S  1	1	35449	35457	0	0	20	pips_40_500-8000.hdf5	both	none
4.5902	1	Stimulus/S  1	1	45902	45910	0	1	40	pips_40_500-8000.hdf5	both	none
5.6569	1	Stimulus/S  1	1	56569	56577	0	2	60	pips_40_500-8000.hdf5	both	none
6.7129	1	Stimulus/S  1	1	67129	67137	0	3	70	pips_40_500-8000.hdf5	both	none
7.7583	1	Stimulus/S  1	1	77583	77591	0	4	50	pips_40_500-8000.hdf5	both	none
8.8143	1	Stimulus/S  1	1	88143	88151	0	5	30	pips_40_500-8000.hdf5	both	none
9.8596	1	Stimulus/S  1	1	98596	98604	1	0	20	pips_40_500-8000.hdf5	both	none
10.905	1	Stimulus/S  1	1	109050	109058	1	1	40	pips_40_500-8000.hdf5	both	none
11.9717	1	Stimulus/S  1	1	119717	119725	1	2	60	pips_40_500-8000.hdf5	both	none
13.0277	1	Stimulus/S  1	1	130277	130285	1	3	70	pips_40_500-8000.hdf5	both	none
14.0943	1	Stimulus/S  1	1	140943	140951	1	4	50	pips_40_500-8000.hdf5	both	none
15.1397	1	Stimulus/S  1	1	151397	151405	1	5	30	pips_40_500-8000.hdf5	both	none
16.2064	1	Stimulus/S  1	1	162064	162072	2	0	20	pips_40_500-8000.hdf5	both	none
17.273	1	Stimulus/S  1	1	172730	172738	2	1	40	pips_40_500-8000.hdf5	both	none
18.3397	1	Stimulus/S  1	1	183397	183405	2	2	60	pips_40_500-8000.hdf5	both	none
19.4064	1	Stimulus/S  1	1	194064	194072	2	3	70	pips_40_500-8000.hdf5	both	none
20.4731	1	Stimulus/S  1	1	204731	204739	2	4	50	pips_40_500-8000.hdf5	both	none
21.5397	1	Stimulus/S  1	1	215397	215405	2	5	30	pips_40_500-8000.hdf5	both	none
22.5958	1	Stimulus/S  1	1	225958	225966	3	0	20	pips_40_500-8000.hdf5	both	none
23.6624	1	Stimulus/S  1	1	236624	236632	3	1	40	pips_40_500-8000.hdf5	both	none
24.7078	1	Stimulus/S  1	1	247078	247086	3	2	60	pips_40_500-8000.hdf5	both	none
25.7745	1	Stimulus/S  1	1	257745	257753	3	3	70	pips_40_500-8000.hdf5	both	none
26.8305	1	Stimulus/S  1	1	268305	268313	3	4	50	pips_40_500-8000.hdf5	both	none
27.8758	1	Stimulus/S  1	1	278758	278766	3	5	30	pips_40_500-8000.hdf5	both	none
28.9318	1	Stimulus/S  1	1	289318	289326	4	0	20	pips_40_500-8000.hdf5	both	none
29.9985	1	Stimulus/S  1	1	299985	299993	4	1	40	pips_40_500-8000.hdf5	both	none
31.0438	1	Stimulus/S  1	1	310438	310446	4	2	60	pips_40_500-8000.hdf5	both	none
32.1105	1	Stimulus/S  1	1	321105	321113	4	3	70	pips_40_500-8000.hdf5	both	none
33.1772	1	Stimulus/S  1	1	331772	331780	4	4	50	pips_40_500-8000.hdf5	both	none
34.2439	1	Stimulus/S  1	1	342439	342447	4	5	30	pips_40_500-8000.hdf5	both	none
35.2892	1	Stimulus/S  1	1	352892	352900	5	0	20	pips_40_500-8000.hdf5	both	none
36.3559	1	Stimulus/S  1	1	363559	363567	5	1	40	pips_40_500-8000.hdf5	both	none
37.4226	1	Stimulus/S  1	1	374226	374234	5	2	60	pips_40_500-8000.hdf5	both	none
38.4892	1	Stimulus/S  1	1	384892	384900	5	3	70	pips_40_500-8000.hdf5	both	none
39.5559	1	Stimulus/S  1	1	395559	395567	5	4	50	pips_40_500-8000.hdf5	both	none
40.6226	1	Stimulus/S  1	1	406226	406234	5	5	30	pips_40_500-8000.hdf5	both	none
41.6786	1	Stimulus/S  1	1	416786	416794	6	0	20	pips_40_500-8000.hdf5	both	none
42.724	1	Stimulus/S  1	1	427240	427248	6	1	40	pips_40_500-8000.hdf5	both	none
43.78	1	Stimulus/S  1	1	437800	437808	6	2	60	pips_40_500-8000.hdf5	both	none
44.8253	1	Stimulus/S  1	1	448253	448261	6	3	70	pips_40_500-8000.hdf5	both	none
45.8813	1	Stimulus/S  1	1	458813	458821	6	4	50	pips_40_500-8000.hdf5	both	none
46.9267	1	Stimulus/S  1	1	469267	469275	6	5	30	pips_40_500-8000.hdf5	both	none
47.9827	1	Stimulus/S  1	1	479827	479835	7	0	20	pips_40_500-8000.hdf5	both	none
49.028	1	Stimulus/S  1	1	490280	490288	7	1	40	pips_40_500-8000.hdf5	both	none
50.0947	1	Stimulus/S  1	1	500947	500955	7	2	60	pips_40_500-8000.hdf5	both	none
51.14	1	Stimulus/S  1	1	511400	511408	7	3	70	pips_40_500-8000.hdf5	both	none
52.2067	1	Stimulus/S  1	1	522067	522075	7	4	50	pips_40_500-8000.hdf5	both	none
53.2734	1	Stimulus/S  1	1	532734	532742	7	5	30	pips_40_500-8000.hdf5	both	none
54.3401	1	Stimulus/S  1	1	543401	543409	8	0	20	pips_40_500-8000.hdf5	both	none
55.4067	1	Stimulus/S  1	1	554067	554075	8	1	40	pips_40_500-8000.hdf5	both	none
56.4734	1	Stimulus/S  1	1	564734	564742	8	2	60	pips_40_500-8000.hdf5	both	none
57.5401	1	Stimulus/S  1	1	575401	575409	8	3	70	pips_40_500-8000.hdf5	both	none
58.5961	1	Stimulus/S  1	1	585961	585969	8	4	50	pips_40_500-8000.hdf5	both	none
59.6628	1	Stimulus/S  1	1	596628	596636	8	5	30	pips_40_500-8000.hdf5	both	none
60.7081	1	Stimulus/S  1	1	607081	607089	9	0	20	pips_40_500-8000.hdf5	both	none
61.7748	1	Stimulus/S  1	1	617748	617756	9	1	40	pips_40_500-8000.hdf5	both	none
62.8308	1	Stimulus/S  1	1	628308	628316	9	2	60	pips_40_500-8000.hdf5	both	none
63.8762	1	Stimulus/S  1	1	638762	638770	9	3	70	pips_40_500-8000.hdf5	both	none
64.9322	1	Stimulus/S  1	1	649322	649330	9	4	50	pips_40_500-8000.hdf5	both	none
65.9775	1	Stimulus/S  1	1	659775	659783	9	5	30	pips_40_500-8000.hdf5	both	none
67.0229	1	Stimulus/S  1	1	670229	670237	10	0	20	pips_40_500-8000.hdf5	both	none
68.0895	1	Stimulus/S  1	1	680895	680903	10	1	40	pips_40_500-8000.hdf5	both	none
