onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
5.5828	1	Stimulus/S  1	1	55828	55836	0	0	20	pips_l40_r400_500-8000.hdf5	right	left
6.6282	1	Stimulus/S  1	1	66282	66290	0	1	40	pips_l40_r400_500-8000.hdf5	right	left
7.6948	1	Stimulus/S  1	1	76948	76956	0	2	60	pips_l40_r400_500-8000.hdf5	right	left
8.7402	1	Stimulus/S  1	1	87402	87410	0	3	70	pips_l40_r400_500-8000.hdf5	right	left
9.7962	1	Stimulus/S  1	1	97962	97970	0	4	50	pips_l40_r400_500-8000.hdf5	right	left
10.8415	1	Stimulus/S  1	1	108415	108423	0	5	30	pips_l40_r400_500-8000.hdf5	right	left
11.8975	1	Stimulus/S  1	1	118975	118983	1	0	20	pips_l40_r400_500-8000.hdf5	right	left
12.9429	1	Stimulus/S  1	1	129429	129437	1	1	40	pips_l40_r400_500-8000.hdf5	right	left
14.0096	1	Stimulus/S  1	1	140096	140104	1	2	60	pips_l40_r400_500-8000.hdf5	right	left
15.0656	1	Stimulus/S  1	1	150656	150664	1	3	70	pips_l40_r400_500-8000.hdf5	right	left
16.1323	1	Stimulus/S  1	1	161323	161331	1	4	50	pips_l40_r400_500-8000.hdf5	right	left
17.1776	1	Stimulus/S  1	1	171776	171784	1	5	30	pips_l40_r400_500-8000.hdf5	right	left
18.2443	1	Stimulus/S  1	1	182443	182451	2	0	20	pips_l40_r400_500-8000.hdf5	right	left
19.311	1	Stimulus/S  1	1	193110	193118	2	1	40	pips_l40_r400_500-8000.hdf5	right	left
20.3776	1	Stimulus/S  1	1	203776	203784	2	2	60	pips_l40_r400_500-8000.hdf5	right	left
21.4443	1	Stimulus/S  1	1	214443	214451	2	3	70	pips_l40_r400_500-8000.hdf5	right	left
22.511	1	Stimulus/S  1	1	225110	225118	2	4	50	pips_l40_r400_500-8000.hdf5	right	left
23.5777	1	Stimulus/S  1	1	235777	235785	2	5	30	pips_l40_r400_500-8000.hdf5	right	left
24.6337	1	Stimulus/S  1	1	246337	246345	3	0	20	pips_l40_r400_500-8000.hdf5	right	left
25.679	1	Stimulus/S  1	1	256790	256798	3	1	40	pips_l40_r400_500-8000.hdf5	right	left
26.7244	1	Stimulus/S  1	1	267244	267252	3	2	60	pips_l40_r400_500-8000.hdf5	right	left
27.7804	1	Stimulus/S  1	1	277804	277812	3	3	70	pips_l40_r400_500-8000.hdf5	right	left
28.8257	1	Stimulus/S  1	1	288257	288265	3	4	50	pips_l40_r400_500-8000.hdf5	right	left
29.8817	1	Stimulus/S  1	1	298817	298825	3	5	30	pips_l40_r400_500-8000.hdf5	right	left
30.9484	1	Stimulus/S  1	1	309484	309492	4	0	20	pips_l40_r400_500-8000.hdf5	right	left
31.9937	1	Stimulus/S  1	1	319937	319945	4	1	40	pips_l40_r400_500-8000.hdf5	right	left
33.0604	1	Stimulus/S  1	1	330604	330612	4	2	60	pips_l40_r400_500-8000.hdf5	right	left
34.1271	1	Stimulus/S  1	1	341271	341279	4	3	70	pips_l40_r400_500-8000.hdf5	right	left
35.1938	1	Stimulus/S  1	1	351938	351946	4	4	50	pips_l40_r400_500-8000.hdf5	right	left
36.2605	1	Stimulus/S  1	1	362605	362613	4	5	30	pips_l40_r400_500-8000.hdf5	right	left
37.3271	1	Stimulus/S  1	1	373271	373279	5	0	20	pips_l40_r400_500-8000.hdf5	right	left
38.3938	1	Stimulus/S  1	1	383938	383946	5	1	40	pips_l40_r400_500-8000.hdf5	right	left
39.4498	1	Stimulus/S  1	1	394498	394506	5	2	60	pips_l40_r400_500-8000.hdf5	right	left
40.5165	1	Stimulus/S  1	1	405165	405173	5	3	70	pips_l40_r400_500-8000.hdf5	right	left
41.5618	1	Stimulus/S  1	1	415618	415626	5	4	50	pips_l40_r400_500-8000.hdf5	right	left
42.6072	1	Stimulus/S  1	1	426072	426080	5	5	30	pips_l40_r400_500-8000.hdf5	right	left
43.6632	1	Stimulus/S  1	1	436632	436640	6	0	20	pips_l40_r400_500-8000.hdf5	right	left
44.7085	1	Stimulus/S  1	1	447085	447093	6	1	40	pips_l40_r400_500-8000.hdf5	right	left
45.7646	1	Stimulus/S  1	1	457646	457654	6	2	60	pips_l40_r400_500-8000.hdf5	right	left
46.8099	1	Stimulus/S  1	1	468099	468107	6	3	70	pips_l40_r400_500-8000.hdf5	right	left
47.8659	1	Stimulus/S  1	1	478659	478667	6	4	50	pips_l40_r400_500-8000.hdf5	right	left
48.9113	1	Stimulus/S  1	1	489113	489121	6	5	30	pips_l40_r400_500-8000.hdf5	right	left
49.9779	1	Stimulus/S  1	1	499779	499787	7	0	20	pips_l40_r400_500-8000.hdf5	right	left
51.0446	1	Stimulus/S  1	1	510446	510454	7	1	40	pips_l40_r400_500-8000.hdf5	right	left
52.1113	1	Stimulus/S  1	1	521113	521121	7	2	60	pips_l40_r400_500-8000.hdf5	right	left
53.178	1	Stimulus/S  1	1	531780	531788	7	3	70	pips_l40_r400_500-8000.hdf5	right	left
54.2446	1	Stimulus/S  1	1	542446	542454	7	4	50	pips_l40_r400_500-8000.hdf5	right	left
55.3113	1	Stimulus/S  1	1	553113	553121	7	5	30	pips_l40_r400_500-8000.hdf5	right	left
56.3673	1	Stimulus/S  1	1	563673	563681	8	0	20	pips_l40_r400_500-8000.hdf5	right	left
57.434	1	Stimulus/S  1	1	574340	574348	8	1	40	pips_l40_r400_500-8000.hdf5	right	left
58.4794	1	Stimulus/S  1	1	584794	584802	8	2	60	pips_l40_r400_500-8000.hdf5	right	left
59.5247	1	Stimulus/S  1	1	595247	595255	8	3	70	pips_l40_r400_500-8000.hdf5	right	left
60.5807	1	Stimulus/S  1	1	605807	605815	8	4	50	pips_l40_r400_500-8000.hdf5	right	left
61.6261	1	Stimulus/S  1	1	616261	616269	8	5	30	pips_l40_r400_500-8000.hdf5	right	left
62.6821	1	Stimulus/S  1	1	626821	626829	9	0	20	pips_l40_r400_500-8000.hdf5	right	left
63.7274	1	Stimulus/S  1	1	637274	637282	9	1	40	pips_l40_r400_500-8000.hdf5	right	left
64.7834	1	Stimulus/S  1	1	647834	647842	9	2	60	pips_l40_r400_500-8000.hdf5	right	left
65.8288	1	Stimulus/S  1	1	658288	658296	9	3	70	pips_l40_r400_500-8000.hdf5	right	left
66.8741	1	Stimulus/S  1	1	668741	668749	9	4	50	pips_l40_r400_500-8000.hdf5	right	left
67.9301	1	Stimulus/S  1	1	679301	679309	9	5	30	pips_l40_r400_500-8000.hdf5	right	left
68.9968	1	Stimulus/S  1	1	689968	689976	10	0	20	pips_l40_r400_500-8000.hdf5	right	left
70.0635	1	Stimulus/S  1	1	700635	700643	10	1	40	pips_l40_r400_500-8000.hdf5	right	left
71.1301	1	Stimulus/S  1	1	711301	711309	10	2	60	pips_l40_r400_500-8000.hdf5	right	left
72.1968	1	Stimulus/S  1	1	721968	721976	10	3	70	pips_l40_r400_500-8000.hdf5	right	left
73.2635	1	Stimulus/S  1	1	732635	732643	10	4	50	pips_l40_r400_500-8000.hdf5	right	left
74.3302	1	Stimulus/S  1	1	743302	743310	10	5	30	pips_l40_r400_500-8000.hdf5	right	left
75.3755	1	Stimulus/S  1	1	753755	753763	11	0	20	pips_l40_r400_500-8000.hdf5	right	left
76.4422	1	Stimulus/S  1	1	764422	764430	11	1	40	pips_l40_r400_500-8000.hdf5	right	left
77.4982	1	Stimulus/S  1	1	774982	774990	11	2	60	pips_l40_r400_500-8000.hdf5	right	left
78.5436	1	Stimulus/S  1	1	785436	785444	11	3	70	pips_l40_r400_500-8000.hdf5	right	left
79.5996	1	Stimulus/S  1	1	795996	796004	11	4	50	pips_l40_r400_500-8000.hdf5	right	left
80.6449	1	Stimulus/S  1	1	806449	806457	11	5	30	pips_l40_r400_500-8000.hdf5	right	left
81.7009	1	Stimulus/S  1	1	817009	817017	12	0	20	pips_l40_r400_500-8000.hdf5	right	left
82.7463	1	Stimulus/S  1	1	827463	827471	12	1	40	pips_l40_r400_500-8000.hdf5	right	left
83.8129	1	Stimulus/S  1	1	838129	838137	12	2	60	pips_l40_r400_500-8000.hdf5	right	left
84.8796	1	Stimulus/S  1	1	848796	848804	12	3	70	pips_l40_r400_500-8000.hdf5	right	left
85.9463	1	Stimulus/S  1	1	859463	859471	12	4	50	pips_l40_r400_500-8000.hdf5	right	left
87.013	1	Stimulus/S  1	1	870130	870138	12	5	30	pips_l40_r400_500-8000.hdf5	right	left
88.0797	1	Stimulus/S  1	1	880797	880805	13	0	20	pips_l40_r400_500-8000.hdf5	right	left
89.1463	1	Stimulus/S  1	1	891463	891471	13	1	40	pips_l40_r400_500-8000.hdf5	right	left
90.1917	1	Stimulus/S  1	1	901917	901925	13	2	60	pips_l40_r400_500-8000.hdf5	right	left
91.2584	1	Stimulus/S  1	1	912584	912592	13	3	70	pips_l40_r400_500-8000.hdf5	right	left
92.3144	1	Stimulus/S  1	1	923144	923152	13	4	50	pips_l40_r400_500-8000.hdf5	right	left
93.381	1	Stimulus/S  1	1	933810	933818	13	5	30	pips_l40_r400_500-8000.hdf5	right	left
94.4264	1	Stimulus/S  1	1	944264	944272	14	0	20	pips_l40_r400_500-8000.hdf5	right	left
95.4824	1	Stimulus/S  1	1	954824	954832	14	1	40	pips_l40_r400_500-8000.hdf5	right	left
96.5277	1	Stimulus/S  1	1	965277	965285	14	2	60	pips_l40_r400_500-8000.hdf5	right	left
97.5838	1	Stimulus/S  1	1	975838	975846	14	3	70	pips_l40_r400_500-8000.hdf5	right	left
98.6291	1	Stimulus/S  1	1	986291	986299	14	4	50	pips_l40_r400_500-8000.hdf5	right	left
99.6958	1	Stimulus/S  1	1	996958	996966	14	5	30	pips_l40_r400_500-8000.hdf5	right	left
100.7411	1	Stimulus/S  1	1	1007411	1007419	15	0	20	pips_l40_r400_500-8000.hdf5	right	left
101.8185	1	Stimulus/S  1	1	1018185	1018193	15	1	40	pips_l40_r400_500-8000.hdf5	right	left
102.8638	1	Stimulus/S  1	1	1028638	1028646	15	2	60	pips_l40_r400_500-8000.hdf5	right	left
103.9305	1	Stimulus/S  1	1	1039305	1039313	15	3	70	pips_l40_r400_500-8000.hdf5	right	left
104.9972	1	Stimulus/S  1	1	1049972	1049980	15	4	50	pips_l40_r400_500-8000.hdf5	right	left
106.0638	1	Stimulus/S  1	1	1060638	1060646	15	5	30	pips_l40_r400_500-8000.hdf5	right	left
107.1305	1	Stimulus/S  1	1	1071305	1071313	16	0	20	pips_l40_r400_500-8000.hdf5	right	left
108.1972	1	Stimulus/S  1	1	1081972	1081980	16	1	40	pips_l40_r400_500-8000.hdf5	right	left
109.2639	1	Stimulus/S  1	1	1092639	1092647	16	2	60	pips_l40_r400_500-8000.hdf5	right	left
110.3092	1	Stimulus/S  1	1	1103092	1103100	16	3	70	pips_l40_r400_500-8000.hdf5	right	left
111.3759	1	Stimulus/S  1	1	1113759	1113767	16	4	50	pips_l40_r400_500-8000.hdf5	right	left
112.4319	1	Stimulus/S  1	1	1124319	1124327	16	5	30	pips_l40_r400_500-8000.hdf5	right	left
113.4772	1	Stimulus/S  1	1	1134772	1134780	17	0	20	pips_l40_r400_500-8000.hdf5	right	left
114.5333	1	Stimulus/S  1	1	1145333	1145341	17	1	40	pips_l40_r400_500-8000.hdf5	right	left
115.5786	1	Stimulus/S  1	1	1155786	1155794	17	2	60	pips_l40_r400_500-8000.hdf5	right	left
116.6346	1	Stimulus/S  1	1	1166346	1166354	17	3	70	pips_l40_r400_500-8000.hdf5	right	left
117.68	1	Stimulus/S  1	1	1176800	1176808	17	4	50	pips_l40_r400_500-8000.hdf5	right	left
118.7253	1	Stimulus/S  1	1	1187253	1187261	17	5	30	pips_l40_r400_500-8000.hdf5	right	left
119.7813	1	Stimulus/S  1	1	1197813	1197821	18	0	20	pips_l40_r400_500-8000.hdf5	right	left
120.848	1	Stimulus/S  1	1	1208480	1208488	18	1	40	pips_l40_r400_500-8000.hdf5	right	left
121.9147	1	Stimulus/S  1	1	1219147	1219155	18	2	60	pips_l40_r400_500-8000.hdf5	right	left
