onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
12.1655	1	Stimulus/S  1	1	121655	121663	0	0	20	pips_40_500-8000.hdf5	both	none
13.2322	1	Stimulus/S  1	1	132322	132330	0	1	40	pips_40_500-8000.hdf5	both	none
14.2776	1	Stimulus/S  1	1	142776	142784	0	2	60	pips_40_500-8000.hdf5	both	none
15.3336	1	Stimulus/S  1	1	153336	153344	0	3	70	pips_40_500-8000.hdf5	both	none
16.3789	1	Stimulus/S  1	1	163789	163797	0	4	50	pips_40_500-8000.hdf5	both	none
17.4456	1	Stimulus/S  1	1	174456	174464	0	5	30	pips_40_500-8000.hdf5	both	none
18.5123	1	Stimulus/S  1	1	185123	185131	1	0	20	pips_40_500-8000.hdf5	both	none
19.5576	1	Stimulus/S  1	1	195576	195584	1	1	40	pips_40_500-8000.hdf5	both	none
20.6136	1	Stimulus/S  1	1	206136	206144	1	2	60	pips_40_500-8000.hdf5	both	none
21.6803	1	Stimulus/S  1	1	216803	216811	1	3	70	pips_40_500-8000.hdf5	both	none
22.7257	1	Stimulus/S  1	1	227257	227265	1	4	50	pips_40_500-8000.hdf5	both	none
23.7923	1	Stimulus/S  1	1	237923	237931	1	5	30	pips_40_500-8000.hdf5	both	none
24.8483	1	Stimulus/S  1	1	248483	248491	2	0	20	pips_40_500-8000.hdf5	both	none
25.915	1	Stimulus/S  1	1	259150	259158	2	1	40	pips_40_500-8000.hdf5	both	none
26.9604	1	Stimulus/S  1	1	269604	269612	2	2	60	pips_40_500-8000.hdf5	both	none
28.0164	1	Stimulus/S  1	1	280164	280172	2	3	70	pips_40_500-8000.hdf5	both	none
29.0831	1	Stimulus/S  1	1	290831	290839	2	4	50	pips_40_500-8000.hdf5	both	none
30.1284	1	Stimulus/S  1	1	301284	301292	2	5	30	pips_40_500-8000.hdf5	both	none
31.1951	1	Stimulus/S  1	1	311951	311959	3	0	20	pips_40_500-8000.hdf5	both	none
32.2618	1	Stimulus/S  1	1	322618	322626	3	1	40	pips_40_500-8000.hdf5	both	none
33.3178	1	Stimulus/S  1	1	333178	333186	3	2	60	pips_40_500-8000.hdf5	both	none
34.3631	1	Stimulus/S  1	1	343631	343639	3	3	70	pips_40_500-8000.hdf5	both	none
35.4298	1	Stimulus/S  1	1	354298	354306	3	4	50	pips_40_500-8000.hdf5	both	none
36.4751	1	Stimulus/S  1	1	364751	364759	3	5	30	pips_40_500-8000.hdf5	both	none
37.5418	1	Stimulus/S  1	1	375418	375426	4	0	20	pips_40_500-8000.hdf5	both	none
38.5978	1	Stimulus/S  1	1	385978	385986	4	1	40	pips_40_500-8000.hdf5	both	none
39.6645	1	Stimulus/S  1	1	396645	396653	4	2	60	pips_40_500-8000.hdf5	both	none
40.7312	1	Stimulus/S  1	1	407312	407320	4	3	70	pips_40_500-8000.hdf5	both	none
41.7765	1	Stimulus/S  1	1	417765	417773	4	4	50	pips_40_500-8000.hdf5	both	none
42.8325	1	Stimulus/S  1	1	428325	428333	4	5	30	pips_40_500-8000.hdf5	both	none
43.8779	1	Stimulus/S  1	1	438779	438787	5	0	20	pips_40_500-8000.hdf5	both	none
44.9339	1	Stimulus/S  1	1	449339	449347	5	1	40	pips_40_500-8000.hdf5	both	none
46.0006	1	Stimulus/S  1	1	460006	460014	5	2	60	pips_40_500-8000.hdf5	both	none
47.0459	1	Stimulus/S  1	1	470459	470467	5	3	70	pips_40_500-8000.hdf5	both	none
48.0912	1	Stimulus/S  1	1	480912	480920	5	4	50	pips_40_500-8000.hdf5	both	none
49.1686	1	Stimulus/S  1	1	491686	491694	5	5	30	pips_40_500-8000.hdf5	both	none
50.2139	1	Stimulus/S  1	1	502139	502147	6	0	20	pips_40_500-8000.hdf5	both	none
51.2806	1	Stimulus/S  1	1	512806	512814	6	1	40	pips_40_500-8000.hdf5	both	none
52.326	1	Stimulus/S  1	1	523260	523268	6	2	60	pips_40_500-8000.hdf5	both	none
53.382	1	Stimulus/S  1	1	533820	533828	6	3	70	pips_40_500-8000.hdf5	both	none
54.4273	1	Stimulus/S  1	1	544273	544281	6	4	50	pips_40_500-8000.hdf5	both	none
55.494	1	Stimulus/S  1	1	554940	554948	6	5	30	pips_40_500-8000.hdf5	both	none
56.55	1	Stimulus/S  1	1	565500	565508	7	0	20	pips_40_500-8000.hdf5	both	none
57.5953	1	Stimulus/S  1	1	575953	575961	7	1	40	pips_40_500-8000.hdf5	both	none
58.6514	1	Stimulus/S  1	1	586514	586522	7	2	60	pips_40_500-8000.hdf5	both	none
59.6967	1	Stimulus/S  1	1	596967	596975	7	3	70	pips_40_500-8000.hdf5	both	none
60.7634	1	Stimulus/S  1	1	607634	607642	7	4	50	pips_40_500-8000.hdf5	both	none
