onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
5.1659	1	Stimulus/S  1	1	51659	51667	0	0	20	pips_40_500-8000.hdf5	both	none
6.2219	1	Stimulus/S  1	1	62219	62227	0	1	40	pips_40_500-8000.hdf5	both	none
7.2779	1	Stimulus/S  1	1	72779	72787	0	2	60	pips_40_500-8000.hdf5	both	none
8.3339	1	Stimulus/S  1	1	83339	83347	0	3	70	pips_40_500-8000.hdf5	both	none
9.3792	1	Stimulus/S  1	1	93792	93800	0	4	50	pips_40_500-8000.hdf5	both	none
10.4352	1	Stimulus/S  1	1	104352	104360	0	5	30	pips_40_500-8000.hdf5	both	none
11.4806	1	Stimulus/S  1	1	114806	114814	1	0	20	pips_40_500-8000.hdf5	both	none
12.5366	1	Stimulus/S  1	1	125366	125374	1	1	40	pips_40_500-8000.hdf5	both	none
13.5819	1	Stimulus/S  1	1	135819	135827	1	2	60	pips_40_500-8000.hdf5	both	none
14.6273	1	Stimulus/S  1	1	146273	146281	1	3	70	pips_40_500-8000.hdf5	both	none
15.6833	1	Stimulus/S  1	1	156833	156841	1	4	50	pips_40_500-8000.hdf5	both	none
16.75	1	Stimulus/S  1	1	167500	167508	1	5	30	pips_40_500-8000.hdf5	both	none
17.7953	1	Stimulus/S  1	1	177953	177961	2	0	20	pips_40_500-8000.hdf5	both	none
18.862	1	Stimulus/S  1	1	188620	188628	2	1	40	pips_40_500-8000.hdf5	both	none
19.9287	1	Stimulus/S  1	1	199287	199295	2	2	60	pips_40_500-8000.hdf5	both	none
20.9953	1	Stimulus/S  1	1	209953	209961	2	3	70	pips_40_500-8000.hdf5	both	none
22.062	1	Stimulus/S  1	1	220620	220628	2	4	50	pips_40_500-8000.hdf5	both	none
23.1287	1	Stimulus/S  1	1	231287	231295	2	5	30	pips_40_500-8000.hdf5	both	none
24.1954	1	Stimulus/S  1	1	241954	241962	3	0	20	pips_40_500-8000.hdf5	both	none
25.2514	1	Stimulus/S  1	1	252514	252522	3	1	40	pips_40_500-8000.hdf5	both	none
26.3181	1	Stimulus/S  1	1	263181	263189	3	2	60	pips_40_500-8000.hdf5	both	none
27.3634	1	Stimulus/S  1	1	273634	273642	3	3	70	pips_40_500-8000.hdf5	both	none
28.4301	1	Stimulus/S  1	1	284301	284309	3	4	50	pips_40_500-8000.hdf5	both	none
29.4861	1	Stimulus/S  1	1	294861	294869	3	5	30	pips_40_500-8000.hdf5	both	none
30.5314	1	Stimulus/S  1	1	305314	305322	4	0	20	pips_40_500-8000.hdf5	both	none
31.5874	1	Stimulus/S  1	1	315874	315882	4	1	40	pips_40_500-8000.hdf5	both	none
32.6328	1	Stimulus/S  1	1	326328	326336	4	2	60	pips_40_500-8000.hdf5	both	none
33.6781	1	Stimulus/S  1	1	336781	336789	4	3	70	pips_40_500-8000.hdf5	both	none
34.7555	1	Stimulus/S  1	1	347555	347563	4	4	50	pips_40_500-8000.hdf5	both	none
35.8008	1	Stimulus/S  1	1	358008	358016	4	5	30	pips_40_500-8000.hdf5	both	none
