onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
32.0803	1	Stimulus/S  1	1	320803	320811	0	0	20	pips_l40_r400_500-8000.hdf5	right	left
33.147	1	Stimulus/S  1	1	331470	331478	0	1	40	pips_l40_r400_500-8000.hdf5	right	left
34.203	1	Stimulus/S  1	1	342030	342038	0	2	60	pips_l40_r400_500-8000.hdf5	right	left
35.2697	1	Stimulus/S  1	1	352697	352705	0	3	70	pips_l40_r400_500-8000.hdf5	right	left
36.3364	1	Stimulus/S  1	1	363364	363372	0	4	50	pips_l40_r400_500-8000.hdf5	right	left
37.403	1	Stimulus/S  1	1	374030	374038	0	5	30	pips_l40_r400_500-8000.hdf5	right	left
38.4697	1	Stimulus/S  1	1	384697	384705	1	0	20	pips_l40_r400_500-8000.hdf5	right	left
39.5364	1	Stimulus/S  1	1	395364	395372	1	1	40	pips_l40_r400_500-8000.hdf5	right	left
40.6031	1	Stimulus/S  1	1	406031	406039	1	2	60	pips_l40_r400_500-8000.hdf5	right	left
41.6484	1	Stimulus/S  1	1	416484	416492	1	3	70	pips_l40_r400_500-8000.hdf5	right	left
42.6938	1	Stimulus/S  1	1	426938	426946	1	4	50	pips_l40_r400_500-8000.hdf5	right	left
43.7498	1	Stimulus/S  1	1	437498	437506	1	5	30	pips_l40_r400_500-8000.hdf5	right	left
44.7951	1	Stimulus/S  1	1	447951	447959	2	0	20	pips_l40_r400_500-8000.hdf5	right	left
45.8511	1	Stimulus/S  1	1	458511	458519	2	1	40	pips_l40_r400_500-8000.hdf5	right	left
46.8965	1	Stimulus/S  1	1	468965	468973	2	2	60	pips_l40_r400_500-8000.hdf5	right	left
47.9525	1	Stimulus/S  1	1	479525	479533	2	3	70	pips_l40_r400_500-8000.hdf5	right	left
48.9978	1	Stimulus/S  1	1	489978	489986	2	4	50	pips_l40_r400_500-8000.hdf5	right	left
50.0432	1	Stimulus/S  1	1	500432	500440	2	5	30	pips_l40_r400_500-8000.hdf5	right	left
51.0992	1	Stimulus/S  1	1	510992	511000	3	0	20	pips_l40_r400_500-8000.hdf5	right	left
52.1659	1	Stimulus/S  1	1	521659	521667	3	1	40	pips_l40_r400_500-8000.hdf5	right	left
53.2112	1	Stimulus/S  1	1	532112	532120	3	2	60	pips_l40_r400_500-8000.hdf5	right	left
54.2779	1	Stimulus/S  1	1	542779	542787	3	3	70	pips_l40_r400_500-8000.hdf5	right	left
55.3446	1	Stimulus/S  1	1	553446	553454	3	4	50	pips_l40_r400_500-8000.hdf5	right	left
56.4112	1	Stimulus/S  1	1	564112	564120	3	5	30	pips_l40_r400_500-8000.hdf5	right	left
57.4779	1	Stimulus/S  1	1	574779	574787	4	0	20	pips_l40_r400_500-8000.hdf5	right	left
58.5446	1	Stimulus/S  1	1	585446	585454	4	1	40	pips_l40_r400_500-8000.hdf5	right	left
59.6113	1	Stimulus/S  1	1	596113	596121	4	2	60	pips_l40_r400_500-8000.hdf5	right	left
60.6673	1	Stimulus/S  1	1	606673	606681	4	3	70	pips_l40_r400_500-8000.hdf5	right	left
61.734	1	Stimulus/S  1	1	617340	617348	4	4	50	pips_l40_r400_500-8000.hdf5	right	left
62.7793	1	Stimulus/S  1	1	627793	627801	4	5	30	pips_l40_r400_500-8000.hdf5	right	left
63.846	1	Stimulus/S  1	1	638460	638468	5	0	20	pips_l40_r400_500-8000.hdf5	right	left
64.902	1	Stimulus/S  1	1	649020	649028	5	1	40	pips_l40_r400_500-8000.hdf5	right	left
65.9473	1	Stimulus/S  1	1	659473	659481	5	2	60	pips_l40_r400_500-8000.hdf5	right	left
67.0033	1	Stimulus/S  1	1	670033	670041	5	3	70	pips_l40_r400_500-8000.hdf5	right	left
68.0487	1	Stimulus/S  1	1	680487	680495	5	4	50	pips_l40_r400_500-8000.hdf5	right	left
69.094	1	Stimulus/S  1	1	690940	690948	5	5	30	pips_l40_r400_500-8000.hdf5	right	left
70.15	1	Stimulus/S  1	1	701500	701508	6	0	20	pips_l40_r400_500-8000.hdf5	right	left
71.1954	1	Stimulus/S  1	1	711954	711962	6	1	40	pips_l40_r400_500-8000.hdf5	right	left
72.2621	1	Stimulus/S  1	1	722621	722629	6	2	60	pips_l40_r400_500-8000.hdf5	right	left
73.3181	1	Stimulus/S  1	1	733181	733189	6	3	70	pips_l40_r400_500-8000.hdf5	right	left
74.3847	1	Stimulus/S  1	1	743847	743855	6	4	50	pips_l40_r400_500-8000.hdf5	right	left
75.4301	1	Stimulus/S  1	1	754301	754309	6	5	30	pips_l40_r400_500-8000.hdf5	right	left
76.4968	1	Stimulus/S  1	1	764968	764976	7	0	20	pips_l40_r400_500-8000.hdf5	right	left
