onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
20.6519	1	Stimulus/S  1	1	206519	206527	0	0	20	pips_40_500-8000.hdf5	both	none
21.6973	1	Stimulus/S  1	1	216973	216981	0	1	40	pips_40_500-8000.hdf5	both	none
22.7533	1	Stimulus/S  1	1	227533	227541	0	2	60	pips_40_500-8000.hdf5	both	none
23.82	1	Stimulus/S  1	1	238200	238208	0	3	70	pips_40_500-8000.hdf5	both	none
24.8653	1	Stimulus/S  1	1	248653	248661	0	4	50	pips_40_500-8000.hdf5	both	none
25.932	1	Stimulus/S  1	1	259320	259328	0	5	30	pips_40_500-8000.hdf5	both	none
26.9987	1	Stimulus/S  1	1	269987	269995	1	0	20	pips_40_500-8000.hdf5	both	none
28.0653	1	Stimulus/S  1	1	280653	280661	1	1	40	pips_40_500-8000.hdf5	both	none
29.132	1	Stimulus/S  1	1	291320	291328	1	2	60	pips_40_500-8000.hdf5	both	none
30.1987	1	Stimulus/S  1	1	301987	301995	1	3	70	pips_40_500-8000.hdf5	both	none
31.2654	1	Stimulus/S  1	1	312654	312662	1	4	50	pips_40_500-8000.hdf5	both	none
32.3321	1	Stimulus/S  1	1	323321	323329	1	5	30	pips_40_500-8000.hdf5	both	none
33.3987	1	Stimulus/S  1	1	333987	333995	2	0	20	pips_40_500-8000.hdf5	both	none
34.4654	1	Stimulus/S  1	1	344654	344662	2	1	40	pips_40_500-8000.hdf5	both	none
35.5107	1	Stimulus/S  1	1	355107	355115	2	2	60	pips_40_500-8000.hdf5	both	none
36.5668	1	Stimulus/S  1	1	365668	365676	2	3	70	pips_40_500-8000.hdf5	both	none
37.6121	1	Stimulus/S  1	1	376121	376129	2	4	50	pips_40_500-8000.hdf5	both	none
38.6681	1	Stimulus/S  1	1	386681	386689	2	5	30	pips_40_500-8000.hdf5	both	none
39.7135	1	Stimulus/S  1	1	397135	397143	3	0	20	pips_40_500-8000.hdf5	both	none
40.7695	1	Stimulus/S  1	1	407695	407703	3	1	40	pips_40_500-8000.hdf5	both	none
41.8148	1	Stimulus/S  1	1	418148	418156	3	2	60	pips_40_500-8000.hdf5	both	none
42.8602	1	Stimulus/S  1	1	428602	428610	3	3	70	pips_40_500-8000.hdf5	both	none
43.9268	1	Stimulus/S  1	1	439268	439276	3	4	50	pips_40_500-8000.hdf5	both	none
44.9828	1	Stimulus/S  1	1	449828	449836	3	5	30	pips_40_500-8000.hdf5	both	none
46.0495	1	Stimulus/S  1	1	460495	460503	4	0	20	pips_40_500-8000.hdf5	both	none
47.1162	1	Stimulus/S  1	1	471162	471170	4	1	40	pips_40_500-8000.hdf5	both	none
48.1829	1	Stimulus/S  1	1	481829	481837	4	2	60	pips_40_500-8000.hdf5	both	none
49.2495	1	Stimulus/S  1	1	492495	492503	4	3	70	pips_40_500-8000.hdf5	both	none
50.3162	1	Stimulus/S  1	1	503162	503170	4	4	50	pips_40_500-8000.hdf5	both	none
51.3829	1	Stimulus/S  1	1	513829	513837	4	5	30	pips_40_500-8000.hdf5	both	none
52.4496	1	Stimulus/S  1	1	524496	524504	5	0	20	pips_40_500-8000.hdf5	both	none
53.5163	1	Stimulus/S  1	1	535163	535171	5	1	40	pips_40_500-8000.hdf5	both	none
54.5829	1	Stimulus/S  1	1	545829	545837	5	2	60	pips_40_500-8000.hdf5	both	none
55.6496	1	Stimulus/S  1	1	556496	556504	5	3	70	pips_40_500-8000.hdf5	both	none
56.6949	1	Stimulus/S  1	1	566949	566957	5	4	50	pips_40_500-8000.hdf5	both	none
57.751	1	Stimulus/S  1	1	577510	577518	5	5	30	pips_40_500-8000.hdf5	both	none
58.7963	1	Stimulus/S  1	1	587963	587971	6	0	20	pips_40_500-8000.hdf5	both	none
59.8523	1	Stimulus/S  1	1	598523	598531	6	1	40	pips_40_500-8000.hdf5	both	none
60.8977	1	Stimulus/S  1	1	608977	608985	6	2	60	pips_40_500-8000.hdf5	both	none
61.9643	1	Stimulus/S  1	1	619643	619651	6	3	70	pips_40_500-8000.hdf5	both	none
63.0097	1	Stimulus/S  1	1	630097	630105	6	4	50	pips_40_500-8000.hdf5	both	none
64.087	1	Stimulus/S  1	1	640870	640878	6	5	30	pips_40_500-8000.hdf5	both	none
65.1324	1	Stimulus/S  1	1	651324	651332	7	0	20	pips_40_500-8000.hdf5	both	none
66.199	1	Stimulus/S  1	1	661990	661998	7	1	40	pips_40_500-8000.hdf5	both	none
67.2657	1	Stimulus/S  1	1	672657	672665	7	2	60	pips_40_500-8000.hdf5	both	none
68.3324	1	Stimulus/S  1	1	683324	683332	7	3	70	pips_40_500-8000.hdf5	both	none
69.3991	1	Stimulus/S  1	1	693991	693999	7	4	50	pips_40_500-8000.hdf5	both	none
70.4657	1	Stimulus/S  1	1	704657	704665	7	5	30	pips_40_500-8000.hdf5	both	none
71.5324	1	Stimulus/S  1	1	715324	715332	8	0	20	pips_40_500-8000.hdf5	both	none
72.5778	1	Stimulus/S  1	1	725778	725786	8	1	40	pips_40_500-8000.hdf5	both	none
73.6338	1	Stimulus/S  1	1	736338	736346	8	2	60	pips_40_500-8000.hdf5	both	none
74.6791	1	Stimulus/S  1	1	746791	746799	8	3	70	pips_40_500-8000.hdf5	both	none
75.7351	1	Stimulus/S  1	1	757351	757359	8	4	50	pips_40_500-8000.hdf5	both	none
76.7805	1	Stimulus/S  1	1	767805	767813	8	5	30	pips_40_500-8000.hdf5	both	none
77.8365	1	Stimulus/S  1	1	778365	778373	9	0	20	pips_40_500-8000.hdf5	both	none
78.9032	1	Stimulus/S  1	1	789032	789040	9	1	40	pips_40_500-8000.hdf5	both	none
79.9485	1	Stimulus/S  1	1	799485	799493	9	2	60	pips_40_500-8000.hdf5	both	none
81.0152	1	Stimulus/S  1	1	810152	810160	9	3	70	pips_40_500-8000.hdf5	both	none
82.0819	1	Stimulus/S  1	1	820819	820827	9	4	50	pips_40_500-8000.hdf5	both	none
83.1485	1	Stimulus/S  1	1	831485	831493	9	5	30	pips_40_500-8000.hdf5	both	none
84.2152	1	Stimulus/S  1	1	842152	842160	10	0	20	pips_40_500-8000.hdf5	both	none
85.2819	1	Stimulus/S  1	1	852819	852827	10	1	40	pips_40_500-8000.hdf5	both	none
86.3486	1	Stimulus/S  1	1	863486	863494	10	2	60	pips_40_500-8000.hdf5	both	none
87.4046	1	Stimulus/S  1	1	874046	874054	10	3	70	pips_40_500-8000.hdf5	both	none
88.4712	1	Stimulus/S  1	1	884712	884720	10	4	50	pips_40_500-8000.hdf5	both	none
89.5166	1	Stimulus/S  1	1	895166	895174	10	5	30	pips_40_500-8000.hdf5	both	none
90.5833	1	Stimulus/S  1	1	905833	905841	11	0	20	pips_40_500-8000.hdf5	both	none
91.6286	1	Stimulus/S  1	1	916286	916294	11	1	40	pips_40_500-8000.hdf5	both	none
92.6846	1	Stimulus/S  1	1	926846	926854	11	2	60	pips_40_500-8000.hdf5	both	none
93.73	1	Stimulus/S  1	1	937300	937308	11	3	70	pips_40_500-8000.hdf5	both	none
94.7966	1	Stimulus/S  1	1	947966	947974	11	4	50	pips_40_500-8000.hdf5	both	none
95.8526	1	Stimulus/S  1	1	958526	958534	11	5	30	pips_40_500-8000.hdf5	both	none
96.9193	1	Stimulus/S  1	1	969193	969201	12	0	20	pips_40_500-8000.hdf5	both	none
97.9647	1	Stimulus/S  1	1	979647	979655	12	1	40	pips_40_500-8000.hdf5	both	none
99.0313	1	Stimulus/S  1	1	990313	990321	12	2	60	pips_40_500-8000.hdf5	both	none
100.098	1	Stimulus/S  1	1	1000980	1000988	12	3	70	pips_40_500-8000.hdf5	both	none
101.1647	1	Stimulus/S  1	1	1011647	1011655	12	4	50	pips_40_500-8000.hdf5	both	none
102.2314	1	Stimulus/S  1	1	1022314	1022322	12	5	30	pips_40_500-8000.hdf5	both	none
103.2981	1	Stimulus/S  1	1	1032981	1032989	13	0	20	pips_40_500-8000.hdf5	both	none
104.3647	1	Stimulus/S  1	1	1043647	1043655	13	1	40	pips_40_500-8000.hdf5	both	none
105.4207	1	Stimulus/S  1	1	1054207	1054215	13	2	60	pips_40_500-8000.hdf5	both	none
106.4874	1	Stimulus/S  1	1	1064874	1064882	13	3	70	pips_40_500-8000.hdf5	both	none
107.5328	1	Stimulus/S  1	1	1075328	1075336	13	4	50	pips_40_500-8000.hdf5	both	none
108.5781	1	Stimulus/S  1	1	1085781	1085789	13	5	30	pips_40_500-8000.hdf5	both	none
109.6341	1	Stimulus/S  1	1	1096341	1096349	14	0	20	pips_40_500-8000.hdf5	both	none
110.6795	1	Stimulus/S  1	1	1106795	1106803	14	1	40	pips_40_500-8000.hdf5	both	none
111.7355	1	Stimulus/S  1	1	1117355	1117363	14	2	60	pips_40_500-8000.hdf5	both	none
112.7808	1	Stimulus/S  1	1	1127808	1127816	14	3	70	pips_40_500-8000.hdf5	both	none
113.8475	1	Stimulus/S  1	1	1138475	1138483	14	4	50	pips_40_500-8000.hdf5	both	none
114.9142	1	Stimulus/S  1	1	1149142	1149150	14	5	30	pips_40_500-8000.hdf5	both	none
115.9808	1	Stimulus/S  1	1	1159808	1159816	15	0	20	pips_40_500-8000.hdf5	both	none
117.0475	1	Stimulus/S  1	1	1170475	1170483	15	1	40	pips_40_500-8000.hdf5	both	none
118.1142	1	Stimulus/S  1	1	1181142	1181150	15	2	60	pips_40_500-8000.hdf5	both	none
119.1809	1	Stimulus/S  1	1	1191809	1191817	15	3	70	pips_40_500-8000.hdf5	both	none
120.2475	1	Stimulus/S  1	1	1202475	1202483	15	4	50	pips_40_500-8000.hdf5	both	none
121.3142	1	Stimulus/S  1	1	1213142	1213150	15	5	30	pips_40_500-8000.hdf5	both	none
122.3702	1	Stimulus/S  1	1	1223702	1223710	16	0	20	pips_40_500-8000.hdf5	both	none
123.4156	1	Stimulus/S  1	1	1234156	1234164	16	1	40	pips_40_500-8000.hdf5	both	none
124.4609	1	Stimulus/S  1	1	1244609	1244617	16	2	60	pips_40_500-8000.hdf5	both	none
125.5169	1	Stimulus/S  1	1	1255169	1255177	16	3	70	pips_40_500-8000.hdf5	both	none
126.5623	1	Stimulus/S  1	1	1265623	1265631	16	4	50	pips_40_500-8000.hdf5	both	none
127.6289	1	Stimulus/S  1	1	1276289	1276297	16	5	30	pips_40_500-8000.hdf5	both	none
128.685	1	Stimulus/S  1	1	1286850	1286858	17	0	20	pips_40_500-8000.hdf5	both	none
129.7516	1	Stimulus/S  1	1	1297516	1297524	17	1	40	pips_40_500-8000.hdf5	both	none
130.797	1	Stimulus/S  1	1	1307970	1307978	17	2	60	pips_40_500-8000.hdf5	both	none
131.8637	1	Stimulus/S  1	1	1318637	1318645	17	3	70	pips_40_500-8000.hdf5	both	none
132.9303	1	Stimulus/S  1	1	1329303	1329311	17	4	50	pips_40_500-8000.hdf5	both	none
133.997	1	Stimulus/S  1	1	1339970	1339978	17	5	30	pips_40_500-8000.hdf5	both	none
135.0637	1	Stimulus/S  1	1	1350637	1350645	18	0	20	pips_40_500-8000.hdf5	both	none
