onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
18.5197	1	Stimulus/S  1	1	185197	185205	0	0	20	pips_l400_r40_500-8000.hdf5	left	right
19.5757	1	Stimulus/S  1	1	195757	195765	0	1	40	pips_l400_r40_500-8000.hdf5	left	right
20.6424	1	Stimulus/S  1	1	206424	206432	0	2	60	pips_l400_r40_500-8000.hdf5	left	right
21.6878	1	Stimulus/S  1	1	216878	216886	0	3	70	pips_l400_r40_500-8000.hdf5	left	right
22.7438	1	Stimulus/S  1	1	227438	227446	0	4	50	pips_l400_r40_500-8000.hdf5	left	right
23.8105	1	Stimulus/S  1	1	238105	238113	0	5	30	pips_l400_r40_500-8000.hdf5	left	right
24.8771	1	Stimulus/S  1	1	248771	248779	1	0	20	pips_l400_r40_500-8000.hdf5	left	right
25.9438	1	Stimulus/S  1	1	259438	259446	1	1	40	pips_l400_r40_500-8000.hdf5	left	right
27.0105	1	Stimulus/S  1	1	270105	270113	1	2	60	pips_l400_r40_500-8000.hdf5	left	right
28.0558	1	Stimulus/S  1	1	280558	280566	1	3	70	pips_l400_r40_500-8000.hdf5	left	right
29.1118	1	Stimulus/S  1	1	291118	291126	1	4	50	pips_l400_r40_500-8000.hdf5	left	right
30.1572	1	Stimulus/S  1	1	301572	301580	1	5	30	pips_l400_r40_500-8000.hdf5	left	right
31.2132	1	Stimulus/S  1	1	312132	312140	2	0	20	pips_l400_r40_500-8000.hdf5	left	right
32.2585	1	Stimulus/S  1	1	322585	322593	2	1	40	pips_l400_r40_500-8000.hdf5	left	right
33.3039	1	Stimulus/S  1	1	333039	333047	2	2	60	pips_l400_r40_500-8000.hdf5	left	right
34.3706	1	Stimulus/S  1	1	343706	343714	2	3	70	pips_l400_r40_500-8000.hdf5	left	right
35.4266	1	Stimulus/S  1	1	354266	354274	2	4	50	pips_l400_r40_500-8000.hdf5	left	right
36.4932	1	Stimulus/S  1	1	364932	364940	2	5	30	pips_l400_r40_500-8000.hdf5	left	right
37.5599	1	Stimulus/S  1	1	375599	375607	3	0	20	pips_l400_r40_500-8000.hdf5	left	right
38.6266	1	Stimulus/S  1	1	386266	386274	3	1	40	pips_l400_r40_500-8000.hdf5	left	right
39.6933	1	Stimulus/S  1	1	396933	396941	3	2	60	pips_l400_r40_500-8000.hdf5	left	right
40.76	1	Stimulus/S  1	1	407600	407608	3	3	70	pips_l400_r40_500-8000.hdf5	left	right
41.8053	1	Stimulus/S  1	1	418053	418061	3	4	50	pips_l400_r40_500-8000.hdf5	left	right
42.8613	1	Stimulus/S  1	1	428613	428621	3	5	30	pips_l400_r40_500-8000.hdf5	left	right
43.9067	1	Stimulus/S  1	1	439067	439075	4	0	20	pips_l400_r40_500-8000.hdf5	left	right
44.9627	1	Stimulus/S  1	1	449627	449635	4	1	40	pips_l400_r40_500-8000.hdf5	left	right
46.008	1	Stimulus/S  1	1	460080	460088	4	2	60	pips_l400_r40_500-8000.hdf5	left	right
47.0534	1	Stimulus/S  1	1	470534	470542	4	3	70	pips_l400_r40_500-8000.hdf5	left	right
48.1094	1	Stimulus/S  1	1	481094	481102	4	4	50	pips_l400_r40_500-8000.hdf5	left	right
49.176	1	Stimulus/S  1	1	491760	491768	4	5	30	pips_l400_r40_500-8000.hdf5	left	right
50.2214	1	Stimulus/S  1	1	502214	502222	5	0	20	pips_l400_r40_500-8000.hdf5	left	right
51.2881	1	Stimulus/S  1	1	512881	512889	5	1	40	pips_l400_r40_500-8000.hdf5	left	right
52.3547	1	Stimulus/S  1	1	523547	523555	5	2	60	pips_l400_r40_500-8000.hdf5	left	right
53.4214	1	Stimulus/S  1	1	534214	534222	5	3	70	pips_l400_r40_500-8000.hdf5	left	right
54.4881	1	Stimulus/S  1	1	544881	544889	5	4	50	pips_l400_r40_500-8000.hdf5	left	right
55.5548	1	Stimulus/S  1	1	555548	555556	5	5	30	pips_l400_r40_500-8000.hdf5	left	right
56.6108	1	Stimulus/S  1	1	566108	566116	6	0	20	pips_l400_r40_500-8000.hdf5	left	right
57.6775	1	Stimulus/S  1	1	576775	576783	6	1	40	pips_l400_r40_500-8000.hdf5	left	right
