onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
15.8481	1	Stimulus/S  1	1	158481	158489	0	0	20	pips_l40_r400_500-8000.hdf5	right	left
16.9041	1	Stimulus/S  1	1	169041	169049	0	1	40	pips_l40_r400_500-8000.hdf5	right	left
17.9601	1	Stimulus/S  1	1	179601	179609	0	2	60	pips_l40_r400_500-8000.hdf5	right	left
19.0268	1	Stimulus/S  1	1	190268	190276	0	3	70	pips_l40_r400_500-8000.hdf5	right	left
20.0934	1	Stimulus/S  1	1	200934	200942	0	4	50	pips_l40_r400_500-8000.hdf5	right	left
21.1494	1	Stimulus/S  1	1	211494	211502	0	5	30	pips_l40_r400_500-8000.hdf5	right	left
22.1948	1	Stimulus/S  1	1	221948	221956	1	0	20	pips_l40_r400_500-8000.hdf5	right	left
23.2615	1	Stimulus/S  1	1	232615	232623	1	1	40	pips_l40_r400_500-8000.hdf5	right	left
24.3281	1	Stimulus/S  1	1	243281	243289	1	2	60	pips_l40_r400_500-8000.hdf5	right	left
25.3842	1	Stimulus/S  1	1	253842	253850	1	3	70	pips_l40_r400_500-8000.hdf5	right	left
26.4508	1	Stimulus/S  1	1	264508	264516	1	4	50	pips_l40_r400_500-8000.hdf5	right	left
27.5175	1	Stimulus/S  1	1	275175	275183	1	5	30	pips_l40_r400_500-8000.hdf5	right	left
28.5628	1	Stimulus/S  1	1	285628	285636	2	0	20	pips_l40_r400_500-8000.hdf5	right	left
29.6295	1	Stimulus/S  1	1	296295	296303	2	1	40	pips_l40_r400_500-8000.hdf5	right	left
30.6962	1	Stimulus/S  1	1	306962	306970	2	2	60	pips_l40_r400_500-8000.hdf5	right	left
31.7522	1	Stimulus/S  1	1	317522	317530	2	3	70	pips_l40_r400_500-8000.hdf5	right	left
32.7976	1	Stimulus/S  1	1	327976	327984	2	4	50	pips_l40_r400_500-8000.hdf5	right	left
33.8642	1	Stimulus/S  1	1	338642	338650	2	5	30	pips_l40_r400_500-8000.hdf5	right	left
34.9096	1	Stimulus/S  1	1	349096	349104	3	0	20	pips_l40_r400_500-8000.hdf5	right	left
35.9763	1	Stimulus/S  1	1	359763	359771	3	1	40	pips_l40_r400_500-8000.hdf5	right	left
37.0323	1	Stimulus/S  1	1	370323	370331	3	2	60	pips_l40_r400_500-8000.hdf5	right	left
38.0776	1	Stimulus/S  1	1	380776	380784	3	3	70	pips_l40_r400_500-8000.hdf5	right	left
39.1443	1	Stimulus/S  1	1	391443	391451	3	4	50	pips_l40_r400_500-8000.hdf5	right	left
40.2003	1	Stimulus/S  1	1	402003	402011	3	5	30	pips_l40_r400_500-8000.hdf5	right	left
41.2456	1	Stimulus/S  1	1	412456	412464	4	0	20	pips_l40_r400_500-8000.hdf5	right	left
42.3123	1	Stimulus/S  1	1	423123	423131	4	1	40	pips_l40_r400_500-8000.hdf5	right	left
43.3683	1	Stimulus/S  1	1	433683	433691	4	2	60	pips_l40_r400_500-8000.hdf5	right	left
