onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
17.5526	1	Stimulus/S  1	1	175526	175534	0	0	20	pips_l400_r40_500-8000.hdf5	left	right
18.5979	1	Stimulus/S  1	1	185979	185987	0	1	40	pips_l400_r40_500-8000.hdf5	left	right
19.6646	1	Stimulus/S  1	1	196646	196654	0	2	60	pips_l400_r40_500-8000.hdf5	left	right
20.7206	1	Stimulus/S  1	1	207206	207214	0	3	70	pips_l400_r40_500-8000.hdf5	left	right
21.7659	1	Stimulus/S  1	1	217659	217667	0	4	50	pips_l400_r40_500-8000.hdf5	left	right
22.8326	1	Stimulus/S  1	1	228326	228334	0	5	30	pips_l400_r40_500-8000.hdf5	left	right
23.8886	1	Stimulus/S  1	1	238886	238894	1	0	20	pips_l400_r40_500-8000.hdf5	left	right
24.9553	1	Stimulus/S  1	1	249553	249561	1	1	40	pips_l400_r40_500-8000.hdf5	left	right
26.0007	1	Stimulus/S  1	1	260007	260015	1	2	60	pips_l400_r40_500-8000.hdf5	left	right
27.046	1	Stimulus/S  1	1	270460	270468	1	3	70	pips_l400_r40_500-8000.hdf5	left	right
28.1127	1	Stimulus/S  1	1	281127	281135	1	4	50	pips_l400_r40_500-8000.hdf5	left	right
29.1687	1	Stimulus/S  1	1	291687	291695	1	5	30	pips_l400_r40_500-8000.hdf5	left	right
30.214	1	Stimulus/S  1	1	302140	302148	2	0	20	pips_l400_r40_500-8000.hdf5	left	right
31.2807	1	Stimulus/S  1	1	312807	312815	2	1	40	pips_l400_r40_500-8000.hdf5	left	right
32.3367	1	Stimulus/S  1	1	323367	323375	2	2	60	pips_l400_r40_500-8000.hdf5	left	right
33.3821	1	Stimulus/S  1	1	333821	333829	2	3	70	pips_l400_r40_500-8000.hdf5	left	right
34.4381	1	Stimulus/S  1	1	344381	344389	2	4	50	pips_l400_r40_500-8000.hdf5	left	right
35.5048	1	Stimulus/S  1	1	355048	355056	2	5	30	pips_l400_r40_500-8000.hdf5	left	right
36.5501	1	Stimulus/S  1	1	365501	365509	3	0	20	pips_l400_r40_500-8000.hdf5	left	right
37.6168	1	Stimulus/S  1	1	376168	376176	3	1	40	pips_l400_r40_500-8000.hdf5	left	right
38.6835	1	Stimulus/S  1	1	386835	386843	3	2	60	pips_l400_r40_500-8000.hdf5	left	right
39.7501	1	Stimulus/S  1	1	397501	397509	3	3	70	pips_l400_r40_500-8000.hdf5	left	right
40.8061	1	Stimulus/S  1	1	408061	408069	3	4	50	pips_l400_r40_500-8000.hdf5	left	right
41.8728	1	Stimulus/S  1	1	418728	418736	3	5	30	pips_l400_r40_500-8000.hdf5	left	right
42.9182	1	Stimulus/S  1	1	429182	429190	4	0	20	pips_l400_r40_500-8000.hdf5	left	right
43.9635	1	Stimulus/S  1	1	439635	439643	4	1	40	pips_l400_r40_500-8000.hdf5	left	right
45.0195	1	Stimulus/S  1	1	450195	450203	4	2	60	pips_l400_r40_500-8000.hdf5	left	right
46.0862	1	Stimulus/S  1	1	460862	460870	4	3	70	pips_l400_r40_500-8000.hdf5	left	right
47.1529	1	Stimulus/S  1	1	471529	471537	4	4	50	pips_l400_r40_500-8000.hdf5	left	right
48.1982	1	Stimulus/S  1	1	481982	481990	4	5	30	pips_l400_r40_500-8000.hdf5	left	right
49.2649	1	Stimulus/S  1	1	492649	492657	5	0	20	pips_l400_r40_500-8000.hdf5	left	right
50.3316	1	Stimulus/S  1	1	503316	503324	5	1	40	pips_l400_r40_500-8000.hdf5	left	right
