onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
3.0608	1	Stimulus/S  1	1	30608	30616	1	0	20	pips_40_500-8000.hdf5	both	none
4.1168	1	Stimulus/S  1	1	41168	41176	1	1	40	pips_40_500-8000.hdf5	both	none
5.1621	1	Stimulus/S  1	1	51621	51629	1	2	60	pips_40_500-8000.hdf5	both	none
6.2181	1	Stimulus/S  1	1	62181	62189	1	3	70	pips_40_500-8000.hdf5	both	none
7.2635	1	Stimulus/S  1	1	72635	72643	1	4	50	pips_40_500-8000.hdf5	both	none
8.3088	1	Stimulus/S  1	1	83088	83096	1	5	30	pips_40_500-8000.hdf5	both	none
9.3755	1	Stimulus/S  1	1	93755	93763	2	0	20	pips_40_500-8000.hdf5	both	none
10.4315	1	Stimulus/S  1	1	104315	104323	2	1	40	pips_40_500-8000.hdf5	both	none
11.4769	1	Stimulus/S  1	1	114769	114777	2	2	60	pips_40_500-8000.hdf5	both	none
12.5435	1	Stimulus/S  1	1	125435	125443	2	3	70	pips_40_500-8000.hdf5	both	none
13.5996	1	Stimulus/S  1	1	135996	136004	2	4	50	pips_40_500-8000.hdf5	both	none
14.6662	1	Stimulus/S  1	1	146662	146670	2	5	30	pips_40_500-8000.hdf5	both	none
15.7116	1	Stimulus/S  1	1	157116	157124	3	0	20	pips_40_500-8000.hdf5	both	none
16.7676	1	Stimulus/S  1	1	167676	167684	3	1	40	pips_40_500-8000.hdf5	both	none
17.8343	1	Stimulus/S  1	1	178343	178351	3	2	60	pips_40_500-8000.hdf5	both	none
18.9009	1	Stimulus/S  1	1	189009	189017	3	3	70	pips_40_500-8000.hdf5	both	none
19.9463	1	Stimulus/S  1	1	199463	199471	3	4	50	pips_40_500-8000.hdf5	both	none
21.013	1	Stimulus/S  1	1	210130	210138	3	5	30	pips_40_500-8000.hdf5	both	none
22.0796	1	Stimulus/S  1	1	220796	220804	4	0	20	pips_40_500-8000.hdf5	both	none
23.1356	1	Stimulus/S  1	1	231356	231364	4	1	40	pips_40_500-8000.hdf5	both	none
24.1917	1	Stimulus/S  1	1	241917	241925	4	2	60	pips_40_500-8000.hdf5	both	none
25.2477	1	Stimulus/S  1	1	252477	252485	4	3	70	pips_40_500-8000.hdf5	both	none
26.293	1	Stimulus/S  1	1	262930	262938	4	4	50	pips_40_500-8000.hdf5	both	none
27.3597	1	Stimulus/S  1	1	273597	273605	4	5	30	pips_40_500-8000.hdf5	both	none
28.4157	1	Stimulus/S  1	1	284157	284165	5	0	20	pips_40_500-8000.hdf5	both	none
29.4824	1	Stimulus/S  1	1	294824	294832	5	1	40	pips_40_500-8000.hdf5	both	none
