onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
44.2807	1	Stimulus/S  1	1	442807	442815	0	0	20	pips_40_500-8000.hdf5	both	none
45.3474	1	Stimulus/S  1	1	453474	453482	0	1	40	pips_40_500-8000.hdf5	both	none
46.4034	1	Stimulus/S  1	1	464034	464042	0	2	60	pips_40_500-8000.hdf5	both	none
47.4701	1	Stimulus/S  1	1	474701	474709	0	3	70	pips_40_500-8000.hdf5	both	none
48.5154	1	Stimulus/S  1	1	485154	485162	0	4	50	pips_40_500-8000.hdf5	both	none
49.5714	1	Stimulus/S  1	1	495714	495722	0	5	30	pips_40_500-8000.hdf5	both	none
50.6168	1	Stimulus/S  1	1	506168	506176	1	0	20	pips_40_500-8000.hdf5	both	none
51.6728	1	Stimulus/S  1	1	516728	516736	1	1	40	pips_40_500-8000.hdf5	both	none
52.7181	1	Stimulus/S  1	1	527181	527189	1	2	60	pips_40_500-8000.hdf5	both	none
53.7848	1	Stimulus/S  1	1	537848	537856	1	3	70	pips_40_500-8000.hdf5	both	none
54.8302	1	Stimulus/S  1	1	548302	548310	1	4	50	pips_40_500-8000.hdf5	both	none
55.8968	1	Stimulus/S  1	1	558968	558976	1	5	30	pips_40_500-8000.hdf5	both	none
56.9529	1	Stimulus/S  1	1	569529	569537	2	0	20	pips_40_500-8000.hdf5	both	none
58.0195	1	Stimulus/S  1	1	580195	580203	2	1	40	pips_40_500-8000.hdf5	both	none
59.0862	1	Stimulus/S  1	1	590862	590870	2	2	60	pips_40_500-8000.hdf5	both	none
60.1529	1	Stimulus/S  1	1	601529	601537	2	3	70	pips_40_500-8000.hdf5	both	none
61.2196	1	Stimulus/S  1	1	612196	612204	2	4	50	pips_40_500-8000.hdf5	both	none
62.2862	1	Stimulus/S  1	1	622862	622870	2	5	30	pips_40_500-8000.hdf5	both	none
63.3529	1	Stimulus/S  1	1	633529	633537	3	0	20	pips_40_500-8000.hdf5	both	none
64.3983	1	Stimulus/S  1	1	643983	643991	3	1	40	pips_40_500-8000.hdf5	both	none
65.4649	1	Stimulus/S  1	1	654649	654657	3	2	60	pips_40_500-8000.hdf5	both	none
66.521	1	Stimulus/S  1	1	665210	665218	3	3	70	pips_40_500-8000.hdf5	both	none
67.5663	1	Stimulus/S  1	1	675663	675671	3	4	50	pips_40_500-8000.hdf5	both	none
68.6223	1	Stimulus/S  1	1	686223	686231	3	5	30	pips_40_500-8000.hdf5	both	none
69.6677	1	Stimulus/S  1	1	696677	696685	4	0	20	pips_40_500-8000.hdf5	both	none
70.713	1	Stimulus/S  1	1	707130	707138	4	1	40	pips_40_500-8000.hdf5	both	none
71.769	1	Stimulus/S  1	1	717690	717698	4	2	60	pips_40_500-8000.hdf5	both	none
72.8144	1	Stimulus/S  1	1	728144	728152	4	3	70	pips_40_500-8000.hdf5	both	none
73.8704	1	Stimulus/S  1	1	738704	738712	4	4	50	pips_40_500-8000.hdf5	both	none
74.9371	1	Stimulus/S  1	1	749371	749379	4	5	30	pips_40_500-8000.hdf5	both	none
76.0037	1	Stimulus/S  1	1	760037	760045	5	0	20	pips_40_500-8000.hdf5	both	none
77.0704	1	Stimulus/S  1	1	770704	770712	5	1	40	pips_40_500-8000.hdf5	both	none
78.1371	1	Stimulus/S  1	1	781371	781379	5	2	60	pips_40_500-8000.hdf5	both	none
79.2038	1	Stimulus/S  1	1	792038	792046	5	3	70	pips_40_500-8000.hdf5	both	none
80.2704	1	Stimulus/S  1	1	802704	802712	5	4	50	pips_40_500-8000.hdf5	both	none
81.3158	1	Stimulus/S  1	1	813158	813166	5	5	30	pips_40_500-8000.hdf5	both	none
82.3825	1	Stimulus/S  1	1	823825	823833	6	0	20	pips_40_500-8000.hdf5	both	none
83.4385	1	Stimulus/S  1	1	834385	834393	6	1	40	pips_40_500-8000.hdf5	both	none
84.5052	1	Stimulus/S  1	1	845052	845060	6	2	60	pips_40_500-8000.hdf5	both	none
85.5505	1	Stimulus/S  1	1	855505	855513	6	3	70	pips_40_500-8000.hdf5	both	none
86.6065	1	Stimulus/S  1	1	866065	866073	6	4	50	pips_40_500-8000.hdf5	both	none
87.6519	1	Stimulus/S  1	1	876519	876527	6	5	30	pips_40_500-8000.hdf5	both	none
88.6972	1	Stimulus/S  1	1	886972	886980	7	0	20	pips_40_500-8000.hdf5	both	none
89.7532	1	Stimulus/S  1	1	897532	897540	7	1	40	pips_40_500-8000.hdf5	both	none
90.8199	1	Stimulus/S  1	1	908199	908207	7	2	60	pips_40_500-8000.hdf5	both	none
91.8652	1	Stimulus/S  1	1	918652	918660	7	3	70	pips_40_500-8000.hdf5	both	none
92.9319	1	Stimulus/S  1	1	929319	929327	7	4	50	pips_40_500-8000.hdf5	both	none
93.9986	1	Stimulus/S  1	1	939986	939994	7	5	30	pips_40_500-8000.hdf5	both	none
95.0653	1	Stimulus/S  1	1	950653	950661	8	0	20	pips_40_500-8000.hdf5	both	none
96.1319	1	Stimulus/S  1	1	961319	961327	8	1	40	pips_40_500-8000.hdf5	both	none
97.1986	1	Stimulus/S  1	1	971986	971994	8	2	60	pips_40_500-8000.hdf5	both	none
98.2653	1	Stimulus/S  1	1	982653	982661	8	3	70	pips_40_500-8000.hdf5	both	none
99.3213	1	Stimulus/S  1	1	993213	993221	8	4	50	pips_40_500-8000.hdf5	both	none
100.388	1	Stimulus/S  1	1	1003880	1003888	8	5	30	pips_40_500-8000.hdf5	both	none
101.4333	1	Stimulus/S  1	1	1014333	1014341	9	0	20	pips_40_500-8000.hdf5	both	none
102.5	1	Stimulus/S  1	1	1025000	1025008	9	1	40	pips_40_500-8000.hdf5	both	none
103.556	1	Stimulus/S  1	1	1035560	1035568	9	2	60	pips_40_500-8000.hdf5	both	none
104.6014	1	Stimulus/S  1	1	1046014	1046022	9	3	70	pips_40_500-8000.hdf5	both	none
105.6467	1	Stimulus/S  1	1	1056467	1056475	9	4	50	pips_40_500-8000.hdf5	both	none
106.7027	1	Stimulus/S  1	1	1067027	1067035	9	5	30	pips_40_500-8000.hdf5	both	none
107.7481	1	Stimulus/S  1	1	1077481	1077489	10	0	20	pips_40_500-8000.hdf5	both	none
108.8147	1	Stimulus/S  1	1	1088147	1088155	10	1	40	pips_40_500-8000.hdf5	both	none
109.8708	1	Stimulus/S  1	1	1098708	1098716	10	2	60	pips_40_500-8000.hdf5	both	none
110.9374	1	Stimulus/S  1	1	1109374	1109382	10	3	70	pips_40_500-8000.hdf5	both	none
111.9828	1	Stimulus/S  1	1	1119828	1119836	10	4	50	pips_40_500-8000.hdf5	both	none
113.0495	1	Stimulus/S  1	1	1130495	1130503	10	5	30	pips_40_500-8000.hdf5	both	none
