onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
8.2531	1	Stimulus/S  1	1	82531	82539	0	0	20	pips_l40_r400_500-8000.hdf5	right	left
9.2985	1	Stimulus/S  1	1	92985	92993	0	1	40	pips_l40_r400_500-8000.hdf5	right	left
10.3651	1	Stimulus/S  1	1	103651	103659	0	2	60	pips_l40_r400_500-8000.hdf5	right	left
11.4105	1	Stimulus/S  1	1	114105	114113	0	3	70	pips_l40_r400_500-8000.hdf5	right	left
12.4665	1	Stimulus/S  1	1	124665	124673	0	4	50	pips_l40_r400_500-8000.hdf5	right	left
13.5118	1	Stimulus/S  1	1	135118	135126	0	5	30	pips_l40_r400_500-8000.hdf5	right	left
14.5785	1	Stimulus/S  1	1	145785	145793	1	0	20	pips_l40_r400_500-8000.hdf5	right	left
15.6345	1	Stimulus/S  1	1	156345	156353	1	1	40	pips_l40_r400_500-8000.hdf5	right	left
16.6799	1	Stimulus/S  1	1	166799	166807	1	2	60	pips_l40_r400_500-8000.hdf5	right	left
17.7359	1	Stimulus/S  1	1	177359	177367	1	3	70	pips_l40_r400_500-8000.hdf5	right	left
18.8026	1	Stimulus/S  1	1	188026	188034	1	4	50	pips_l40_r400_500-8000.hdf5	right	left
19.8479	1	Stimulus/S  1	1	198479	198487	1	5	30	pips_l40_r400_500-8000.hdf5	right	left
20.9146	1	Stimulus/S  1	1	209146	209154	2	0	20	pips_l40_r400_500-8000.hdf5	right	left
21.9813	1	Stimulus/S  1	1	219813	219821	2	1	40	pips_l40_r400_500-8000.hdf5	right	left
23.0479	1	Stimulus/S  1	1	230479	230487	2	2	60	pips_l40_r400_500-8000.hdf5	right	left
24.1146	1	Stimulus/S  1	1	241146	241154	2	3	70	pips_l40_r400_500-8000.hdf5	right	left
25.1813	1	Stimulus/S  1	1	251813	251821	2	4	50	pips_l40_r400_500-8000.hdf5	right	left
26.248	1	Stimulus/S  1	1	262480	262488	2	5	30	pips_l40_r400_500-8000.hdf5	right	left
27.2933	1	Stimulus/S  1	1	272933	272941	3	0	20	pips_l40_r400_500-8000.hdf5	right	left
28.36	1	Stimulus/S  1	1	283600	283608	3	1	40	pips_l40_r400_500-8000.hdf5	right	left
29.416	1	Stimulus/S  1	1	294160	294168	3	2	60	pips_l40_r400_500-8000.hdf5	right	left
30.4613	1	Stimulus/S  1	1	304613	304621	3	3	70	pips_l40_r400_500-8000.hdf5	right	left
31.5173	1	Stimulus/S  1	1	315173	315181	3	4	50	pips_l40_r400_500-8000.hdf5	right	left
32.5627	1	Stimulus/S  1	1	325627	325635	3	5	30	pips_l40_r400_500-8000.hdf5	right	left
33.6187	1	Stimulus/S  1	1	336187	336195	4	0	20	pips_l40_r400_500-8000.hdf5	right	left
34.664	1	Stimulus/S  1	1	346640	346648	4	1	40	pips_l40_r400_500-8000.hdf5	right	left
35.7094	1	Stimulus/S  1	1	357094	357102	4	2	60	pips_l40_r400_500-8000.hdf5	right	left
36.7654	1	Stimulus/S  1	1	367654	367662	4	3	70	pips_l40_r400_500-8000.hdf5	right	left
37.8107	1	Stimulus/S  1	1	378107	378115	4	4	50	pips_l40_r400_500-8000.hdf5	right	left
38.8668	1	Stimulus/S  1	1	388668	388676	4	5	30	pips_l40_r400_500-8000.hdf5	right	left
39.9334	1	Stimulus/S  1	1	399334	399342	5	0	20	pips_l40_r400_500-8000.hdf5	right	left
41.0001	1	Stimulus/S  1	1	410001	410009	5	1	40	pips_l40_r400_500-8000.hdf5	right	left
42.0668	1	Stimulus/S  1	1	420668	420676	5	2	60	pips_l40_r400_500-8000.hdf5	right	left
43.1335	1	Stimulus/S  1	1	431335	431343	5	3	70	pips_l40_r400_500-8000.hdf5	right	left
