onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
44.6223	1	Stimulus/S  1	1	446223	446231	0	0	20	pips_l400_r40_500-8000.hdf5	left	right
45.6676	1	Stimulus/S  1	1	456676	456684	0	1	40	pips_l400_r40_500-8000.hdf5	left	right
46.713	1	Stimulus/S  1	1	467130	467138	0	2	60	pips_l400_r40_500-8000.hdf5	left	right
47.769	1	Stimulus/S  1	1	477690	477698	0	3	70	pips_l400_r40_500-8000.hdf5	left	right
48.8143	1	Stimulus/S  1	1	488143	488151	0	4	50	pips_l400_r40_500-8000.hdf5	left	right
49.8703	1	Stimulus/S  1	1	498703	498711	0	5	30	pips_l400_r40_500-8000.hdf5	left	right
50.9157	1	Stimulus/S  1	1	509157	509165	1	0	20	pips_l400_r40_500-8000.hdf5	left	right
51.9717	1	Stimulus/S  1	1	519717	519725	1	1	40	pips_l400_r40_500-8000.hdf5	left	right
53.017	1	Stimulus/S  1	1	530170	530178	1	2	60	pips_l400_r40_500-8000.hdf5	left	right
54.0731	1	Stimulus/S  1	1	540731	540739	1	3	70	pips_l400_r40_500-8000.hdf5	left	right
55.1184	1	Stimulus/S  1	1	551184	551192	1	4	50	pips_l400_r40_500-8000.hdf5	left	right
56.1851	1	Stimulus/S  1	1	561851	561859	1	5	30	pips_l400_r40_500-8000.hdf5	left	right
57.2518	1	Stimulus/S  1	1	572518	572526	2	0	20	pips_l400_r40_500-8000.hdf5	left	right
58.3184	1	Stimulus/S  1	1	583184	583192	2	1	40	pips_l400_r40_500-8000.hdf5	left	right
59.3851	1	Stimulus/S  1	1	593851	593859	2	2	60	pips_l400_r40_500-8000.hdf5	left	right
60.4518	1	Stimulus/S  1	1	604518	604526	2	3	70	pips_l400_r40_500-8000.hdf5	left	right
61.5185	1	Stimulus/S  1	1	615185	615193	2	4	50	pips_l400_r40_500-8000.hdf5	left	right
62.5851	1	Stimulus/S  1	1	625851	625859	2	5	30	pips_l400_r40_500-8000.hdf5	left	right
63.6518	1	Stimulus/S  1	1	636518	636526	3	0	20	pips_l400_r40_500-8000.hdf5	left	right
